customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00873,Male,1,No,No,48,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,97.33,4664.11,No
CUST00874,Female,1,No,No,46,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Mailed check,67.44,3092.9,No
CUST00875,Male,1,No,Yes,51,No,Yes,No,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),55.11,2802.7,Yes
CUST00876,Female,0,No,Yes,53,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No,Yes,One year,No,Credit card (automatic),56.11,2968.02,No
CUST00877,Female,1,No,Yes,59,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No,Month-to-month,No,Mailed check,105.22,6217.38,No
CUST00878,Male,1,Yes,No,56,No,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,75.38,4224.64,No
CUST00879,Male,0,No,Yes,46,Yes,No,No,Yes,No,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,91.79,4227.91,No
CUST00880,Male,1,No,No,30,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,109.7,3296.52,No
CUST00881,Female,1,Yes,No,45,Yes,No phone service,No,No,No internet service,No internet service,No,No,No,Two year,No,Credit card (automatic),110.17,4958.35,No
CUST00882,Male,0,Yes,Yes,25,No,No phone service,No,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,52.85,1327.2,Yes
CUST00883,Female,0,Yes,No,4,No,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,115.25,462.92,Yes
CUST00884,Female,0,No,No,51,No,No phone service,No,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),22.49,1143.28,Yes
CUST00885,Male,1,Yes,No,53,Yes,No phone service,No,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),57.68,3058.26,No
CUST00886,Male,1,No,No,32,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),109.58,3507.23,Yes
CUST00887,Female,1,No,Yes,49,No,No phone service,DSL,No,No internet service,No,Yes,Yes,No,One year,Yes,Credit card (automatic),47.46,2332.01,Yes
CUST00888,Female,0,Yes,Yes,37,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,47.31,1760.1,No
CUST00889,Male,0,Yes,No,26,No,No,DSL,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),50.26,1304.98,No
CUST00890,Male,1,No,No,14,No,No phone service,No,No,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),81.23,1142.49,No
CUST00891,Male,1,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,63.83,3821.8,No
CUST00892,Male,0,No,No,20,No,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),92.67,1858.94,No
CUST00893,Male,0,Yes,Yes,45,Yes,No phone service,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,109.49,4924.48,No
CUST00894,Female,0,Yes,No,68,No,Yes,No,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),87.42,5935.35,Yes
CUST00895,Female,0,Yes,No,5,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,One year,Yes,Electronic check,40.45,199.51,No
CUST00896,Female,1,No,Yes,37,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No internet service,One year,No,Mailed check,113.27,4193.2,No
CUST00897,Female,0,Yes,Yes,61,No,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,46.45,2825.84,No
CUST00898,Male,1,No,Yes,61,Yes,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,34.99,2142.87,Yes
CUST00899,Male,1,No,Yes,45,No,Yes,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,29,1296.55,No
CUST00900,Male,1,No,No,12,No,No,No,No,No internet service,No internet service,No,No,Yes,Two year,No,Mailed check,76.34,924.68,Yes
CUST00901,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),31.38,66.9,No
CUST00902,Female,0,Yes,No,5,No,Yes,No,Yes,No internet service,Yes,Yes,No,No,Two year,No,Electronic check,33.88,165.99,No
CUST00903,Male,0,No,Yes,7,Yes,No phone service,No,Yes,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,50,347.82,No
CUST00904,Male,0,No,Yes,43,No,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,48.17,2076.13,No
CUST00905,Female,1,Yes,No,32,Yes,No,No,No,No internet service,No,Yes,Yes,No,One year,Yes,Credit card (automatic),80.42,2575.47,No
CUST00906,Female,0,No,Yes,49,No,No phone service,No,No internet service,No internet service,Yes,Yes,No,No,One year,No,Bank transfer (automatic),101.67,4985.26,No
CUST00907,Male,0,Yes,Yes,10,No,No,Fiber optic,No,No,No internet service,No,No internet service,No,One year,Yes,Mailed check,96.13,959.08,No
CUST00908,Male,1,No,Yes,27,No,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Mailed check,46.25,1248.51,No
CUST00909,Female,0,Yes,Yes,69,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,44.53,3082.37,Yes
CUST00910,Male,1,No,No,40,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),116.58,4657.48,No
CUST00911,Male,1,Yes,No,15,Yes,Yes,No,Yes,No,No,Yes,No internet service,No,Two year,Yes,Electronic check,20.82,310.66,Yes
CUST00912,Male,1,No,Yes,67,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),107.97,7229.83,No
CUST00913,Female,1,No,Yes,47,No,Yes,DSL,Yes,No internet service,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),39.97,1883.89,No
CUST00914,Female,1,Yes,Yes,55,No,No phone service,No,No internet service,No,No internet service,No internet service,No,Yes,Two year,No,Electronic check,114.73,6315.43,No
CUST00915,Female,1,Yes,No,63,Yes,No phone service,No,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,54.23,3412.34,No
CUST00916,Female,1,Yes,No,58,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,64.04,3705.95,No
CUST00917,Female,1,Yes,No,61,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),90.71,5523.54,Yes
CUST00918,Female,0,No,No,10,No,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,78.77,786.25,No
CUST00919,Female,0,No,Yes,17,Yes,Yes,No,No internet service,Yes,No internet service,No,No,No,Two year,No,Electronic check,51.79,878.64,Yes
CUST00920,Male,0,Yes,Yes,18,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),75.38,1366.61,No
CUST00921,Male,0,No,Yes,54,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,93.07,5025.18,Yes
CUST00922,Male,1,Yes,No,25,No,Yes,No,Yes,Yes,No internet service,Yes,No,Yes,Two year,No,Mailed check,24.23,600.88,No
CUST00923,Male,0,Yes,Yes,5,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),21.12,113.42,Yes
CUST00924,Male,1,No,No,3,No,No phone service,No,Yes,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),65.81,197.25,No
CUST00925,Male,0,No,No,28,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,One year,No,Credit card (automatic),33.18,931.02,No
CUST00926,Male,0,No,Yes,58,No,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),86.43,5004.85,No
CUST00927,Female,0,No,Yes,16,Yes,No,No,No,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,41.41,660.22,Yes
CUST00928,Female,1,No,Yes,42,Yes,No phone service,No,Yes,No,No,No internet service,No internet service,No,One year,Yes,Mailed check,63.29,2667.06,No
CUST00929,Male,0,No,No,65,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,39.77,2586.84,Yes
CUST00930,Male,1,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,Yes,One year,Yes,Mailed check,74.85,2466.94,No
CUST00931,Female,1,Yes,Yes,7,No,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),31.61,223.78,No
CUST00932,Male,0,Yes,Yes,12,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Two year,No,Credit card (automatic),22.31,275.93,No
CUST00933,Male,0,Yes,No,7,No,No,Fiber optic,Yes,No internet service,No,No,No,Yes,One year,No,Bank transfer (automatic),25.11,171.25,No
CUST00934,Female,0,Yes,Yes,64,No,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,115.43,7387.62,No
CUST00935,Male,1,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,One year,No,Mailed check,34.23,1446.83,No
CUST00936,Female,0,No,No,38,Yes,No phone service,No,No internet service,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,90.85,3445.75,No
CUST00937,Male,1,Yes,Yes,58,No,No phone service,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.79,1558.21,No
CUST00938,Female,1,Yes,Yes,43,No,No,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,One year,No,Mailed check,30.82,1327.55,No
CUST00939,Female,0,Yes,Yes,8,No,Yes,No,Yes,No,No internet service,No internet service,No internet service,No,One year,No,Electronic check,70.89,570.71,No
CUST00940,Female,0,Yes,Yes,36,No,No phone service,No,No,No internet service,No,No internet service,Yes,No internet service,One year,No,Mailed check,66.49,2390.66,Yes
CUST00941,Male,1,Yes,No,35,No,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,Two year,No,Electronic check,115.16,4026.88,No
CUST00942,Female,1,Yes,No,27,Yes,No,No,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,114.48,3094.64,No
CUST00943,Male,1,Yes,No,41,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),97.96,4010.67,Yes
CUST00944,Male,0,No,Yes,42,Yes,No,No,No,Yes,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),80.21,3367.21,Yes
CUST00945,Male,1,No,No,41,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,65.5,2679.26,No
CUST00946,Male,0,Yes,Yes,65,No,Yes,No,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,55.62,3605.47,No
CUST00947,Female,1,No,Yes,54,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.71,6203.74,No
CUST00948,Female,1,No,Yes,71,No,No phone service,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.29,5699.22,No
CUST00949,Male,0,No,Yes,47,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,77.91,3671.16,No
CUST00950,Male,1,No,Yes,21,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,43.19,899.8,No
CUST00951,Female,0,Yes,Yes,26,No,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),24.67,643.17,No
CUST00952,Male,0,No,No,66,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,114.52,7552.34,No
CUST00953,Female,1,No,Yes,12,Yes,No phone service,DSL,No,No,Yes,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),51.37,622.24,Yes
CUST00954,Male,0,No,No,44,No,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,One year,No,Mailed check,64.26,2833.11,No
CUST00955,Male,0,Yes,No,9,No,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,No,Credit card (automatic),31.46,275.39,No
CUST00956,Female,1,Yes,Yes,8,No,No,Fiber optic,No internet service,No,No,No internet service,No,No,One year,Yes,Credit card (automatic),103.69,837.76,No
CUST00957,Male,0,Yes,Yes,53,No,No,No,Yes,Yes,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,22.76,1200.17,No
CUST00958,Female,0,Yes,Yes,26,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),103.4,2690.66,Yes
CUST00959,Male,0,Yes,No,33,No,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,No,Credit card (automatic),34.03,1132.7,No
CUST00960,Male,1,Yes,Yes,0,Yes,No,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),108.66,7.65,No
CUST00961,Male,0,Yes,No,31,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,92.98,2891.51,No
CUST00962,Female,1,No,Yes,70,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),36.47,2549.75,No
CUST00963,Male,1,No,Yes,66,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No,One year,No,Electronic check,76.58,5046.39,No
CUST00964,Male,0,No,No,19,No,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),51.27,967.9,No
CUST00965,Male,0,Yes,No,34,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,37.82,1285.89,No
CUST00966,Male,0,Yes,Yes,16,No,No,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),105.92,1700.58,No
CUST00967,Female,1,Yes,No,17,No,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,60.35,1018.95,No
CUST00968,Female,0,Yes,No,44,Yes,No,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Mailed check,59.85,2636.59,No
CUST00969,Male,0,Yes,No,52,No,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,One year,No,Mailed check,36.99,1919.95,Yes
CUST00970,Female,0,No,No,67,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,58.31,3903.59,No
CUST00971,Male,0,No,No,64,No,No phone service,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),107.16,6861.48,No
CUST00972,Male,0,Yes,Yes,0,No,No phone service,No,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Mailed check,56.31,-0.66,No
CUST00973,Male,1,Yes,Yes,57,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,115.16,6570.36,No
CUST00974,Female,1,Yes,No,25,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),114.63,2858.87,No
CUST00975,Female,0,Yes,Yes,19,No,No,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.49,661.11,Yes
CUST00976,Female,0,No,Yes,9,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Mailed check,37.73,330.85,No
CUST00977,Female,0,Yes,No,58,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,106.27,6157.54,No
CUST00978,Female,0,Yes,Yes,40,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),59.28,2374.32,No
CUST00979,Female,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),20.44,88.86,Yes
CUST00980,Female,0,Yes,No,64,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No internet service,Two year,Yes,Bank transfer (automatic),47.39,3028.01,No
CUST00981,Female,1,No,Yes,16,No,No phone service,DSL,No,No internet service,Yes,No,No,No,One year,No,Bank transfer (automatic),79.76,1272.7,No
CUST00982,Female,1,Yes,No,21,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,Yes,One year,No,Credit card (automatic),99.93,2099.27,Yes
CUST00983,Male,0,Yes,No,40,No,No phone service,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.34,1327.83,No
CUST00984,Female,1,No,No,67,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,31.05,2086.57,Yes
CUST00985,Female,1,No,No,68,Yes,No,No,No internet service,No,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,112.21,7635.75,No
CUST00986,Female,1,No,No,10,No,No phone service,DSL,No internet service,No,Yes,No internet service,No,No,Two year,Yes,Mailed check,95.11,944.01,No
CUST00987,Female,1,Yes,Yes,55,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,78.98,4343.18,No
CUST00988,Female,0,Yes,Yes,50,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,96.92,4851.5,Yes
CUST00989,Female,0,No,No,20,No,No,DSL,No internet service,No,No,Yes,No,No,One year,Yes,Credit card (automatic),62.89,1254.55,No
CUST00990,Female,1,No,No,25,Yes,Yes,No,Yes,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,95.85,2398.91,No
CUST00991,Female,0,No,Yes,18,No,No,DSL,No internet service,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),57.18,1020.24,No
CUST00992,Female,0,No,No,59,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Mailed check,44.41,2622.36,No
CUST00993,Female,0,No,Yes,70,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,No,Two year,Yes,Credit card (automatic),92.9,6496.05,No
CUST00994,Female,0,No,No,46,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,No internet service,One year,No,Credit card (automatic),61.97,2857.23,Yes
CUST00995,Male,0,Yes,No,70,No,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,118.14,8266.91,No
CUST00996,Male,1,Yes,No,25,Yes,Yes,No,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),54.95,1369.38,No
CUST00997,Female,0,Yes,No,39,No,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,One year,No,Bank transfer (automatic),112.17,4381.45,No
CUST00998,Female,0,No,No,4,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,No,Two year,No,Electronic check,113.3,444.2,No
CUST00999,Male,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Mailed check,44.19,881.73,Yes
